build_failed,gh_is_pr,git_prev_commit_resolution_status,gh_team_size,git_num_all_built_commits,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,year_of_start,month_of_start,day_of_start,hour_of_start,elapsed_days_last_build,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,comm_avg_experience,totalNumberOfRevisions,no_config_edited,num_files_edited,num_distinct_authors,prev_build_result,day_week
0,1,1,50,1,0,0,2,0,0,1,0,0,1,0,0,31,32153,568.5317078,47.95819986,83.07156408,1,2015,10,28,16,0,1,0.5,0.5,1,1,1,1,0,1,1,1,4
0,0,1,50,1,0,0,0,0,0,2,0,0,0,2,0,15,32153,568.5317078,47.95819986,83.07156408,1,2015,10,29,20,2,0,0,0,0,0,0,2,0,2,1,0,5
0,0,2,50,1,0,6,0,0,0,3,0,0,2,1,0,57,32153,568.5317078,47.95819986,83.07156408,1,2015,10,31,21,-1,0,0,0,0,0,0,3,0,3,1,0,7
0,1,1,50,1,1,71,85,0,0,6,0,0,6,0,0,1690,32164,569.6430792,48.03507026,83.44733242,1,2015,11,2,8,4,0,0,0,0,0,0,6,0,6,1,0,2
0,1,1,50,1,0,3,0,0,0,1,0,0,1,0,0,72,32152,568.5493904,47.95969147,83.0741478,0,2015,11,3,1,3,0,0,0,0,0,0,1,0,1,1,0,3
0,1,1,50,2,0,40,0,0,0,3,0,0,2,0,1,724,32166,568.3019337,47.93881738,83.03799042,0,2015,11,3,8,3,0,0,0,0,0,0,6,1,4,1,0,3
0,1,1,50,1,0,2,0,0,0,1,0,0,1,0,0,19,32152,568.5493904,47.95969147,83.0741478,0,2015,11,3,15,3,0,0,0,0,0,0,1,0,1,1,0,3
0,1,1,50,4,0,273,47,7,0,6,0,0,11,0,1,812,32316,566.7471222,47.80913479,82.7763337,1,2015,11,5,3,5,0,0,0,0,0,0,31,4,17,1,0,5
0,1,1,50,1,0,2,0,0,0,1,0,0,1,0,0,109,31019,580.3862149,49.13117767,85.04465005,0,2015,11,5,20,111,0,0,0,0,0,0,1,0,1,1,0,5
0,1,1,50,1,0,4,0,0,0,1,0,0,1,0,0,22,32317,566.729585,47.80765541,82.77377232,0,2015,11,5,21,0,0,0,0,0,0,0,1,0,1,1,0,5
0,0,2,50,1,0,137,46,0,0,8,0,0,7,0,1,1112,32369,566.8386419,47.82353486,82.76437332,1,2015,11,5,22,-1,0,0,0,0,0,0,11,1,9,1,0,5
0,1,1,50,2,0,8,0,0,0,2,0,0,2,0,0,81,32321,566.6594474,47.80173881,82.76352836,0,2015,11,6,7,1,0,0,0,0,0,0,2,0,2,1,0,6
0,0,2,50,1,0,3,0,0,0,1,0,0,1,0,0,17,32369,566.8386419,47.82353486,82.76437332,1,2015,11,7,0,-1,0,0,0,0,0,0,119,6,119,1,0,7
0,1,2,49,2,0,83,93,0,0,7,0,0,7,0,0,1633,32805,561.9265356,47.3098613,82.15211096,1,2015,11,8,13,-1,0,0,0,0,0,0,49,2,49,1,0,1
0,1,1,49,1,0,0,6,0,0,2,0,0,1,1,0,6,32369,566.8386419,47.82353486,82.76437332,0,2015,11,8,15,1,0,0,0,0,0,0,2,0,2,1,0,1
0,0,2,49,1,0,86,0,0,0,4,0,0,3,0,1,752,32378,566.6810797,47.81024152,82.7413676,1,2015,11,9,9,-1,0,0,0,0,0,0,4,1,4,2,0,2
0,0,1,49,1,0,2,0,0,0,1,0,0,1,0,0,1552,32378,566.6810797,47.81024152,82.7413676,1,2015,11,9,9,0,0,0,0,0,0,1,1,0,1,1,0,2
0,0,2,50,2,0,2172,244,18,2,10,0,0,27,1,1,2313,32814,561.7724142,47.29688548,82.12957884,1,2015,11,12,8,-1,0,0,0,0,0,0,6,1,6,1,0,5
0,1,1,50,2,0,91,0,6,0,0,0,0,4,2,0,0,32891,560.4572679,47.18616035,81.93730808,1,2015,11,12,14,0,0,0,0,0,0,0,6,0,6,1,0,5
0,1,1,50,1,0,5,0,0,0,1,0,0,1,0,0,13,32814,561.7724142,47.29688548,82.12957884,1,2015,11,15,21,3,0,0,0,0,0,0,1,0,1,1,0,1
0,0,2,50,1,0,8,0,0,0,1,0,0,1,0,0,52,32814,561.7724142,47.29688548,82.12957884,1,2015,11,16,17,-1,0,0,0,0,0,0,1,0,1,1,0,2
0,0,2,51,1,0,0,0,0,0,1,0,0,0,0,1,4,32814,561.7724142,47.29688548,82.12957884,1,2015,11,17,19,-1,0,0,0,0,0,0,1,0,1,1,0,3
0,1,1,51,4,0,185,76,0,0,9,0,0,8,0,1,752,32869,562.110195,47.33943838,82.14426968,1,2015,11,18,8,1,0,0,0,0,0,0,38,2,18,1,0,4
0,0,2,51,1,0,291,0,7,0,2,0,0,8,0,1,53,32989,558.7923247,47.04598503,81.69389797,1,2015,11,18,18,-1,0,0,0,0,0,0,334,16,302,2,0,4
0,0,2,51,1,0,27,0,0,0,3,0,0,3,0,0,49,33003,558.9188862,47.05632821,81.71984365,1,2015,11,18,18,-1,0,0,0,0,0,0,179,8,179,1,0,4
0,0,2,51,1,0,21,16,0,0,2,0,0,2,0,0,13,32996,559.0374591,47.06631107,81.73718026,1,2015,11,18,18,-1,0,0,0,0,0,0,10,0,10,1,0,4
0,0,1,51,1,0,8,0,0,0,1,0,0,6,0,0,1557,32989,558.7923247,47.04598503,81.69389797,1,2015,11,18,18,0,0,0,0,0,0,1,6,0,6,1,0,4
0,0,1,51,1,0,21,0,1,0,2,0,0,2,1,0,82,32989,558.7923247,47.04598503,81.69389797,1,2015,11,18,18,0,1,0,0,0,0,2,3,0,3,1,0,4
0,0,1,51,1,0,2,0,0,0,1,0,0,1,0,0,1558,33003,558.9188862,47.05632821,81.71984365,1,2015,11,18,18,0,0,0,0,0,0,0,1,0,1,1,0,4
1,0,1,51,2,0,18,0,0,0,2,0,0,2,0,0,226,33011,558.7834358,47.04492442,81.70003938,1,2015,11,18,19,0,0,0,0,0,0,0,5,0,3,1,0,4
0,0,2,51,1,0,16,0,0,0,3,0,0,2,0,1,97,33014,558.7326589,47.04064942,81.69261525,1,2015,11,18,19,-1,0,0,0,0,0,0,546,20,546,1,0,4
0,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,6,33005,558.8850174,47.05347675,81.71489168,1,2015,11,18,19,-1,0,0,0,0,0,0,179,8,179,1,0,4
0,0,2,51,1,0,22,0,0,0,2,0,0,2,0,0,111,33018,558.6649706,47.03495063,81.68271852,1,2015,11,18,19,-1,0,0,0,0,0,0,187,8,187,2,0,4
0,0,2,51,1,0,3,0,0,0,1,0,0,1,0,0,37,33014,558.7326589,47.04064942,81.69261525,1,2015,11,18,19,-1,0,0,0,0,0,0,185,8,185,1,0,4
0,0,2,51,1,0,8,0,0,0,1,0,0,1,0,0,73,33018,558.6649706,47.03495063,81.68271852,1,2015,11,18,19,-1,0,0,0,0,0,0,190,8,188,2,0,4
0,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,40,33018,558.6649706,47.03495063,81.68271852,1,2015,11,18,19,-1,0,0,0,0,0,0,195,8,195,1,0,4
0,0,2,51,1,0,4,0,0,0,1,0,0,1,0,0,19,33018,558.6649706,47.03495063,81.68271852,1,2015,11,18,19,-1,0,0,0,0,0,0,185,8,185,1,0,4
0,0,2,51,1,0,23,0,0,0,2,0,0,2,0,0,92,33000,558.969697,47.06060606,81.72727273,1,2015,11,18,19,-1,0,0,0,0,0,0,186,8,186,1,0,4
0,0,2,51,1,0,0,6,0,0,2,0,0,1,1,0,7,33005,558.8850174,47.05347675,81.71489168,1,2015,11,18,19,-1,0,0,0,0,0,0,49,2,49,1,0,4
0,0,1,51,2,0,13,0,0,0,2,0,0,2,0,0,1567,33005,558.8850174,47.05347675,81.71489168,1,2015,11,18,19,0,0,0,0,0,0,1,2,0,2,1,0,4
0,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1560,33005,558.8850174,47.05347675,81.71489168,1,2015,11,18,19,0,1,0,0,0,0,1,1,0,1,1,0,4
0,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1561,33005,558.8850174,47.05347675,81.71489168,1,2015,11,18,19,0,1,0,0,0,0,1,1,0,1,1,0,4
0,0,1,51,1,0,4,0,0,0,1,0,0,1,0,0,1562,33005,558.8850174,47.05347675,81.71489168,1,2015,11,18,19,0,0,0,0,0,0,0,1,0,1,1,0,4
0,0,1,51,3,0,12,0,0,0,3,0,0,3,0,0,1573,33014,558.7326589,47.04064942,81.69261525,1,2015,11,18,19,0,1,0,0,0,0,1,3,0,3,1,0,4
0,0,1,51,1,0,2,0,0,0,1,0,0,1,0,0,1564,33018,558.6649706,47.03495063,81.68271852,1,2015,11,18,19,0,0,0,0,0,0,1,1,0,1,1,0,4
0,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1565,33018,558.6649706,47.03495063,81.68271852,1,2015,11,18,19,0,0,0,0,0,0,1,1,0,1,1,0,4
0,0,2,51,1,0,6,0,0,0,1,0,0,1,0,0,5,32963,559.7488093,47.14376725,81.81900919,1,2015,11,18,20,-1,0,0,0,0,0,0,176,7,176,1,0,4
0,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,184,32963,559.7488093,47.14376725,81.81900919,1,2015,11,18,20,-1,0,0,0,0,0,0,177,7,177,1,0,4
0,0,2,51,1,0,0,0,0,0,1,0,0,0,1,0,21,32963,559.7488093,47.14376725,81.81900919,1,2015,11,18,20,-1,0,0,0,0,0,0,178,7,178,2,0,4
0,0,2,51,1,0,0,0,0,0,1,0,0,0,1,0,23,32963,559.7488093,47.14376725,81.81900919,1,2015,11,18,20,-1,0,0,0,0,0,0,181,7,179,2,0,4
0,0,2,51,1,0,19,0,0,0,3,0,0,3,0,0,45,32988,559.3246029,47.10803929,81.75700255,1,2015,11,18,20,-1,0,0,0,0,0,0,179,7,179,1,0,4
0,0,2,51,1,0,16,0,1,0,1,0,0,2,0,0,8,32978,559.4942083,47.12232397,81.78179392,1,2015,11,18,20,-1,0,0,0,0,0,0,177,7,177,1,0,4
0,0,2,51,1,0,65,22,0,0,9,0,0,7,1,1,881,32998,559.7005879,47.15437299,81.88375053,1,2015,11,18,20,-1,0,0,0,0,0,0,114,5,114,1,0,4
0,0,2,51,1,0,0,0,0,0,1,0,0,0,1,0,20,32998,559.7005879,47.15437299,81.88375053,1,2015,11,18,20,-1,0,0,0,0,0,0,183,7,183,1,0,4
0,0,2,51,1,0,4,0,0,0,1,0,0,1,0,0,5,32998,559.7005879,47.15437299,81.88375053,1,2015,11,18,20,-1,0,0,0,0,0,0,183,7,183,1,0,4
0,0,2,51,1,0,48,0,0,3,1,0,0,4,0,0,23,32963,559.7488093,47.14376725,81.81900919,1,2015,11,18,20,-1,0,0,0,0,0,0,164,7,164,1,0,4
0,0,1,51,1,0,8,6,0,0,3,0,0,3,0,0,1603,33003,559.0703875,47.08662849,81.71984365,1,2015,11,18,20,0,1,0,0,0,0,1,3,0,3,1,0,4
0,0,1,51,1,0,2,0,0,0,1,0,0,1,0,0,1567,32963,559.7488093,47.14376725,81.81900919,1,2015,11,18,20,0,1,0,0,0,0,1,1,0,1,1,0,4
0,0,1,51,1,0,0,0,0,0,0,0,0,5,1,0,176,32998,559.7005879,47.15437299,81.88375053,1,2015,11,18,20,0,1,0,0,0,0,1,6,0,6,1,0,4
0,0,1,51,2,0,16,2,0,0,5,0,0,5,0,0,1656,32998,559.7005879,47.15437299,81.88375053,1,2015,11,18,20,0,1,0,0,0,0,2,8,0,6,1,0,4
0,0,1,51,1,0,2,0,0,0,2,0,0,1,1,0,1588,32998,559.7005879,47.15437299,81.88375053,1,2015,11,18,20,0,1,0,0,0,0,1,2,0,2,1,0,4
0,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1572,32998,559.7005879,47.15437299,81.88375053,1,2015,11,18,20,0,1,0,0,0,0,1,1,0,1,1,0,4
1,0,2,51,1,0,10,3,0,0,5,0,0,4,1,0,102,33006,559.5952251,47.14294371,81.86390353,1,2015,11,18,21,-1,0,0,0,0,0,0,184,7,184,1,0,4
1,0,2,51,1,0,18,0,0,0,1,0,0,1,0,0,29,33011,559.5104662,47.13580322,81.85150404,1,2015,11,18,21,-1,0,0,0,0,0,0,185,7,185,1,0,4
1,0,2,51,1,0,32,0,0,0,1,0,0,1,0,0,11,33011,559.5104662,47.13580322,81.85150404,1,2015,11,18,21,-1,0,0,0,0,0,0,186,7,186,1,0,4
1,0,2,51,1,0,2,0,1,0,3,0,0,1,0,3,16,33011,559.5104662,47.13580322,81.85150404,1,2015,11,18,21,-1,0,0,0,0,0,0,185,7,185,1,0,4
1,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,99,33011,559.5104662,47.13580322,81.85150404,1,2015,11,18,21,-1,0,0,0,0,0,0,189,7,189,1,0,4
1,0,2,51,1,0,76,0,1,0,6,0,0,7,0,0,47,33070,558.5122467,47.0517085,81.70547324,1,2015,11,18,21,-1,0,0,0,0,0,0,187,7,187,1,0,4
1,0,1,51,2,0,11,2,0,0,4,0,0,3,1,0,99,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,21,0,0,1,1,0,0,0,4,0,4,1,1,4
1,0,2,51,1,0,12,0,0,0,1,0,0,1,0,0,19,33070,558.5122467,47.0517085,81.70547324,1,2015,11,18,21,-1,0,0,0,0,0,0,194,7,194,1,0,4
1,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,6,33070,558.5122467,47.0517085,81.70547324,1,2015,11,18,21,-1,0,0,0,0,0,0,195,7,195,1,0,4
1,0,1,51,1,0,11,0,0,0,2,0,0,2,0,0,1579,33006,559.5952251,47.14294371,81.86390353,1,2015,11,18,21,0,1,1,1,1,1,1,2,0,2,1,1,4
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1574,33011,559.5104662,47.13580322,81.85150404,1,2015,11,18,21,0,1,1,1,1,1,1,1,0,1,1,1,4
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1575,33070,558.5122467,47.0517085,81.70547324,1,2015,11,18,21,0,1,1,1,1,1,1,1,0,1,1,1,4
1,0,2,51,1,0,38,0,2,0,4,0,0,4,2,0,98,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,-1,0,0,0,0,0,0,196,7,196,1,0,4
1,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,15,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,-1,0,0,0,0,0,0,192,7,192,1,0,4
1,0,2,51,1,0,4,0,0,0,2,0,0,2,0,0,7,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,-1,0,0,0,0,0,0,192,7,192,1,0,4
1,0,2,51,1,0,26,0,0,0,1,0,0,1,0,0,25,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,-1,0,0,0,0,0,0,195,7,195,2,0,4
1,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,39,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,-1,0,0,0,0,0,0,156,5,156,1,0,4
1,0,2,51,1,0,118,0,0,0,6,0,0,4,0,2,758,33114,557.7701274,46.98918886,81.59690765,1,2015,11,18,22,-1,0,0,0,0,0,0,156,5,156,1,0,4
1,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,101,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,-1,0,0,0,0,0,0,147,5,147,1,0,4
1,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,20,33114,557.7701274,46.98918886,81.59690765,1,2015,11,18,22,-1,0,0,0,0,0,0,151,6,151,1,0,4
1,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,54,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,-1,0,0,0,0,0,0,126,3,126,1,0,4
1,0,2,51,1,0,5,0,0,0,1,0,0,1,0,0,14,33114,557.7701274,46.98918886,81.59690765,1,2015,11,18,22,-1,0,0,0,0,0,0,87,3,87,1,0,4
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1576,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,0,0,1,1,1,1,1,1,0,1,1,1,4
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1577,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,0,1,1,1,1,1,1,1,0,1,1,1,4
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1578,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,0,1,1,1,1,1,1,1,0,1,1,1,4
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1579,33071,558.4953585,47.05028575,81.70300263,1,2015,11,18,22,0,0,1,1,1,1,1,1,0,1,1,1,4
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1580,33114,557.7701274,46.98918886,81.59690765,1,2015,11,18,22,0,1,1,1,1,1,1,1,0,1,1,1,4
1,0,2,51,1,0,20,0,0,0,3,0,0,3,0,0,124,33132,557.4972836,46.96366051,81.55257757,1,2015,11,18,23,-1,0,0,0,0,0,0,171,6,171,1,0,4
1,0,2,51,1,0,23,0,0,0,3,0,0,3,0,0,36,33126,557.5680734,46.97216688,81.56734891,1,2015,11,18,23,-1,0,0,0,0,0,0,162,6,162,1,0,4
1,0,2,51,1,0,8,3,0,0,2,0,0,2,0,0,68,33126,557.5982612,46.97216688,81.56734891,1,2015,11,18,23,-1,0,0,0,0,0,0,136,4,136,1,0,4
1,0,2,51,1,0,3,0,0,0,1,0,0,1,0,0,77,33125,557.6150943,46.97358491,81.56981132,1,2015,11,18,23,-1,0,0,0,0,0,0,133,4,133,1,0,4
1,0,2,51,1,0,38,0,0,0,3,0,0,2,0,1,740,33138,557.3963426,46.95515722,81.53781158,1,2015,11,18,23,-1,0,0,0,0,0,0,133,4,133,1,0,4
1,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,22,33137,557.4131635,46.95657422,81.5402722,1,2015,11,18,23,-1,0,0,0,0,0,0,134,4,134,1,0,4
1,0,2,51,1,0,8,0,0,0,2,0,0,2,0,0,83,33137,557.4131635,46.95657422,81.5402722,1,2015,11,18,23,-1,0,0,0,0,0,0,128,3,128,1,0,4
1,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,111,33137,557.4131635,46.95657422,81.5402722,1,2015,11,18,23,-1,0,0,0,0,0,0,239,9,239,1,0,4
1,0,2,51,1,0,4,0,0,0,1,0,0,1,0,0,23,33138,557.3963426,46.95515722,81.53781158,1,2015,11,18,23,-1,0,0,0,0,0,0,127,3,127,1,0,4
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1581,33126,557.5680734,46.97216688,81.56734891,1,2015,11,18,23,0,1,1,1,1,1,1,1,0,1,1,1,4
1,0,1,51,1,0,6,0,0,0,1,0,0,1,0,0,1582,33137,557.4131635,46.95657422,81.5402722,1,2015,11,18,23,0,1,1,1,1,1,1,1,0,1,1,1,4
1,0,1,51,1,1,4,0,0,0,1,0,0,1,0,0,18,33140,557.3627037,46.95232348,81.53289077,1,2015,11,18,23,0,0,1,1,0,0,0,1,0,1,1,1,4
1,1,1,51,1,0,15,29,0,0,3,0,0,3,0,0,59,33143,557.7950095,46.97824578,81.58585523,1,2015,11,18,23,0,1,1,1,1,1,2,3,0,3,1,1,4
1,0,2,51,1,0,15,29,0,0,3,0,0,3,0,0,60,33146,557.7445242,46.97399385,81.57847101,1,2015,11,18,23,-1,0,0,0,0,0,0,8,1,8,1,0,4
1,0,1,51,1,0,0,0,0,0,1,0,0,0,0,1,719,33140,557.3627037,46.95232348,81.53289077,1,2015,11,18,23,0,0,1,1,1,1,1,1,1,1,1,1,4
1,0,1,51,2,0,1,1,0,0,2,0,0,2,0,0,1615,33146,557.7143547,46.97399385,81.57847101,1,2015,11,18,23,0,1,1,1,1,1,1,2,0,2,1,1,4
1,0,2,51,1,0,25,16,0,0,10,0,0,8,2,0,135,33251,556.5847644,46.91588223,81.47123395,1,2015,11,19,0,-1,0,0,0,0,0,0,248,9,248,1,0,5
1,0,2,51,1,0,13,0,0,0,2,0,0,2,0,0,80,33238,556.3812504,46.87405981,81.38275468,1,2015,11,19,0,-1,0,0,0,0,0,0,1,0,1,1,0,5
1,0,2,51,1,0,10,0,0,0,1,0,0,1,0,0,28,33238,556.1706481,46.84397376,81.35266863,1,2015,11,19,0,-1,0,0,0,0,0,0,169,6,169,1,0,5
1,0,2,51,1,0,91,0,6,0,0,0,0,4,2,0,2,33231,556.2878036,46.85384129,81.3698053,1,2015,11,19,0,-1,0,0,0,0,0,0,100,3,100,1,0,5
1,0,2,51,1,0,22,0,0,0,1,0,0,1,0,0,36,33154,557.5797792,46.96265911,81.55878627,1,2015,11,19,0,-1,0,0,0,0,0,0,7,1,7,1,0,5
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1584,33231,556.2878036,46.85384129,81.3698053,1,2015,11,19,0,0,1,1,1,1,1,1,1,0,1,1,1,5
1,0,1,51,1,0,10,0,0,0,1,0,0,1,0,0,101,33233,556.2543255,46.85102157,81.36490837,1,2015,11,19,0,0,0,1,1,0,0,0,1,0,1,1,1,5
1,0,2,51,1,0,27,0,0,0,3,0,0,3,0,0,59,33242,556.3143012,46.86841947,81.37296192,1,2015,11,19,0,-1,0,0,0,0,0,0,6,0,6,1,0,5
1,0,1,51,1,1,3,9,0,0,2,0,0,2,0,0,158,33239,556.3645116,46.8726496,81.38030627,1,2015,11,19,0,0,0,1,1,0,0,0,2,0,2,1,1,5
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1585,33242,556.3143012,46.86841947,81.37296192,1,2015,11,19,0,0,1,1,1,1,1,1,1,0,1,1,1,5
1,0,2,51,1,0,10,0,0,0,1,0,0,1,0,0,30,33237,556.3979902,46.87547011,81.38520324,1,2015,11,19,0,-1,0,0,0,0,0,0,1,0,1,1,0,5
1,1,1,51,4,0,21,0,0,0,2,0,0,2,0,0,76,33243,556.2975664,46.8670096,81.37051409,1,2015,11,19,0,0,0,1,1,1,1,1,10,0,4,2,1,5
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1586,33238,556.3812504,46.87405981,81.38275468,1,2015,11,19,0,0,1,1,1,1,1,1,1,0,1,1,1,5
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1587,33251,556.5847644,46.91588223,81.47123395,1,2015,11,19,0,0,1,1,1,1,1,1,1,0,1,1,1,5
1,1,1,51,1,0,3,37,0,0,2,0,0,2,0,0,128,33240,557.2202166,46.90132371,81.55836342,1,2015,11,19,0,0,1,1,1,1,1,1,2,0,2,1,1,5
1,0,2,51,1,0,8,0,0,0,2,0,0,1,0,1,760,33257,556.4843492,46.90741799,81.45653547,1,2015,11,19,0,-1,0,0,0,0,0,0,2,1,2,1,0,5
1,0,1,51,1,0,4,0,0,0,1,0,0,1,0,0,1588,33257,556.4843492,46.90741799,81.45653547,1,2015,11,19,1,0,1,1,1,1,1,1,1,0,1,1,1,5
0,0,1,51,3,0,3,8,0,0,2,0,0,2,0,0,98,33256,556.5010825,46.90882848,81.45898484,1,2015,11,19,1,0,0,1,1,0,0,0,5,0,3,1,1,5
0,0,1,51,1,0,2,0,0,0,2,0,0,2,0,0,1670,33257,556.4843492,46.90741799,81.45653547,1,2015,11,19,1,0,1,0.6666667,0.6666667,0,0,1,2,0,2,1,0,5
0,0,1,51,1,0,2,0,0,0,2,0,0,2,0,0,1670,33258,556.4676168,46.90600758,81.45408623,1,2015,11,19,1,0,1,0.5,0.5,0,0,2,2,0,2,1,0,5
0,0,1,51,1,0,3,0,0,0,2,0,0,2,0,0,1687,33258,556.4676168,46.90600758,81.45408623,1,2015,11,19,1,0,1,0.4,0.4,0,0,3,2,0,2,1,0,5
0,1,1,51,1,0,7,11,0,0,2,0,0,2,0,0,430,33259,556.6012207,46.90459725,81.4817042,1,2015,11,19,1,0,1,0.33333334,0.4,0,0,4,2,0,2,1,0,5
1,0,2,51,1,0,6,37,0,0,2,0,0,2,0,0,131,33262,557.2725633,46.93043112,81.62467681,1,2015,11,19,2,-1,0,0,0,0,0,0,23,1,23,1,0,5
1,0,2,51,1,0,7,11,0,0,2,0,0,2,0,0,431,33263,557.4061269,46.92902023,81.65228632,1,2015,11,19,2,-1,0,0,0,0,0,0,3,0,3,1,0,5
1,1,1,51,1,0,5,0,0,0,1,0,0,1,0,0,124,33243,557.1699305,46.89709112,81.55100322,1,2015,11,19,2,0,1,1,1,1,1,2,1,0,1,1,1,5
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1592,33262,557.2725633,46.93043112,81.62467681,1,2015,11,19,2,0,1,1,1,1,1,1,1,0,1,1,1,5
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1593,33263,557.4061269,46.92902023,81.65228632,1,2015,11,19,2,0,1,1,1,1,1,1,1,0,1,1,1,5
1,0,1,51,1,0,9,0,0,0,1,0,0,1,0,0,7,33263,557.4061269,46.92902023,81.65228632,1,2015,11,19,2,0,1,1,1,1,1,2,1,0,1,1,1,5
1,0,1,51,1,0,5,0,0,0,1,0,0,1,0,0,22,33263,557.4061269,46.92902023,81.65228632,1,2015,11,19,2,0,1,1,1,1,1,3,1,0,1,1,1,5
1,0,1,51,1,0,10,0,0,0,1,0,0,1,0,0,18,33263,557.4061269,46.92902023,81.65228632,1,2015,11,19,2,0,1,1,1,1,1,4,1,0,1,1,1,5
1,0,1,51,1,0,4,0,0,0,1,0,0,1,0,0,43,33263,557.4061269,46.92902023,81.65228632,1,2015,11,19,2,0,1,1,1,1,1,5,1,0,1,1,1,5
1,0,1,51,1,0,5,0,0,0,1,0,0,1,0,0,14,33263,557.4061269,46.92902023,81.65228632,1,2015,11,19,2,0,1,1,1,1,1,6,1,0,1,1,1,5
1,0,2,51,1,0,32,36,0,0,3,0,0,3,0,0,75,33253,556.6715785,46.882988,81.61669624,1,2015,11,19,2,-1,0,0,0,0,0,0,1,0,1,1,0,5
1,0,1,51,1,0,2,0,0,0,1,0,0,1,0,0,10,33263,557.4061269,46.92902023,81.65228632,1,2015,11,19,2,0,1,1,1,1,1,7,1,0,1,1,1,5
1,1,1,51,2,0,32,36,0,0,3,0,0,3,0,0,73,33253,556.6715785,46.882988,81.61669624,1,2015,11,19,2,0,0,1,1,0,0,0,3,0,3,1,1,5
1,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,1594,33253,556.6715785,46.882988,81.61669624,1,2015,11,19,2,0,1,1,1,1,1,1,1,0,1,1,1,5
0,1,1,51,1,0,0,35,0,0,4,0,0,4,0,0,74,33253,557.273028,46.882988,81.61669624,1,2015,11,19,2,0,1,1,1,1,1,2,4,0,4,1,1,5
0,0,2,51,1,0,2,0,0,0,1,0,0,1,0,0,26,33253,557.273028,46.882988,81.61669624,1,2015,11,19,4,-1,0,0,0,0,0,0,1,0,1,1,0,5
0,0,1,51,1,0,6,0,0,0,2,0,0,2,0,0,1641,33253,557.273028,46.882988,81.61669624,1,2015,11,19,4,0,0,0,0,0,0,0,2,0,2,1,0,5
0,0,2,51,1,0,0,0,0,0,4,0,0,0,4,0,86,33253,557.273028,46.882988,81.61669624,1,2015,11,19,16,-1,0,0,0,0,0,0,4,0,4,1,0,5
0,0,2,51,1,0,0,0,0,0,2,0,0,0,2,0,98,33253,557.273028,46.882988,81.61669624,1,2015,11,19,16,-1,0,0,0,0,0,0,255,8,251,2,0,5
